time,current,cpu_cycles_0,insns_0,cache_hit_0,cache_miss_0,br_insns_0,br_miss_0,bus_cycles_0,cpu_cycles_1,insns_1,cache_hit_1,cache_miss_1,br_insns_1,br_miss_1,bus_cycles_1,cpu_cycles_2,insns_2,cache_hit_2,cache_miss_2,br_insns_2,br_miss_2,bus_cycles_2,cpu_cycles_3,insns_3,cache_hit_3,cache_miss_3,br_insns_3,br_miss_3,bus_cycles_3
14684915,1.200000,573178,370172,143628,2063,81698,4453,282382,75330,35437,13840,151,3985,620,28356,22324,9874,3478,28,683,87,1957,43779,20040,7502,140,1736,301,12679
14787031,1.300000,3533388,2522337,1049311,8723,361264,31039,1762491,146136,63753,25749,304,6906,1155,63809,62034,24655,9410,214,2272,431,21855,29537,10583,3521,38,705,91,5593
14889149,1.204000,1290181,741664,285594,2487,129799,10423,640943,163704,72999,29937,426,7904,1515,72610,22997,10590,3522,28,702,90,2404,58489,26144,10052,157,2427,441,20036
14991191,1.264000,551569,364091,140393,1926,80200,4164,271543,77816,36995,14274,220,3789,663,29480,22236,10601,3524,28,706,91,2061,22704,10642,3522,39,710,89,2215
15093229,1.200000,545887,364872,141100,1991,80955,4149,268726,73950,35475,13899,186,3594,598,27752,22437,10566,3525,28,706,93,2098,56696,26075,9924,170,2451,454,19316
15195264,1.220000,582973,375276,145780,2109,82391,4508,287347,78898,37413,14666,191,3935,695,30204,22515,10600,3522,28,706,91,2114,43202,20207,7508,152,1751,289,12341
15297293,1.204000,540383,362521,140459,2016,80508,4020,266019,76509,36707,14369,192,3739,629,29021,22441,10580,3526,28,706,92,2111,22520,10604,3523,35,706,89,2117
15399365,1.196000,539213,360906,139977,2048,80441,4058,265367,117905,57164,22819,269,6252,1101,49647,22402,10546,3522,28,702,92,2061,53653,26079,10039,145,2429,429,17733
15501389,1.204000,534067,360043,139475,1972,80310,3917,262851,75944,36901,14264,187,3812,631,28745,22276,10569,3524,28,706,93,2046,22868,10580,3523,38,710,90,2257
15603420,1.200000,503960,344912,132638,1886,78861,3485,247823,73669,35446,13916,198,3597,584,27627,22395,9876,3479,29,681,87,1977,58997,28014,10755,190,2682,492,20395
15705443,1.204000,580547,382051,147717,2195,83489,4660,286086,75928,36889,14259,171,3808,637,28735,22332,10600,3525,28,706,90,2084,43276,20241,7524,131,1771,311,12426
15807493,1.200000,679038,411540,161012,2616,86617,5680,335323,78373,37433,14722,185,3822,632,29978,22600,10556,3524,28,706,90,2231,354429,149166,59321,1421,13018,2901,168012
15909577,1.196000,584988,383875,149104,2266,83918,4557,288241,96897,47018,18393,248,4935,848,39029,22587,10574,3523,29,702,92,2157,58675,26925,10151,221,2520,592,19971
16011605,1.200000,503640,345674,133082,1793,79167,3468,247584,80244,39027,15089,197,4036,703,30830,22254,10555,3523,28,706,92,2074,22887,10644,3524,38,711,91,2207
16113633,1.244000,537213,361184,139633,1986,80729,3900,264330,74232,35469,13899,183,3595,592,27918,22416,9878,3480,28,683,86,1995,75487,34892,13471,296,3487,780,28615
16215662,1.200000,568822,377021,146716,2069,82744,4392,280161,76533,36935,14253,195,3809,628,28992,22391,10578,3526,28,706,93,2108,23395,10607,3523,41,710,92,2403
16317692,1.204000,493579,340214,130924,1762,78135,3351,242620,75564,36377,14255,193,3707,637,28494,22403,10588,3524,28,706,92,2053,22831,10563,3523,38,710,93,2207
16419807,1.200000,512418,350386,135547,1775,79427,3534,252020,92666,44241,17709,252,4683,827,37497,22590,10574,3521,28,702,90,2129,53795,25714,9737,172,2414,487,17729
16521838,1.200000,692369,460816,176889,3428,92251,5138,342084,109354,53061,21502,265,5630,937,45457,22402,10563,3524,28,706,91,2141,23141,10579,3524,38,710,89,2325
16623874,1.200000,523122,350996,135235,1997,79507,3848,257438,73245,34849,13853,170,3505,571,27359,22379,10574,3524,28,706,89,2145,76288,35891,14029,263,3530,686,28934
16725901,1.200000,549854,368027,142383,1958,81718,4126,270819,74474,35831,14145,187,3637,592,28026,22499,10613,3524,28,706,92,2107,46897,20784,7390,123,1984,437,14286
16827972,1.200000,524708,353305,136077,1918,80011,3849,258216,87720,41639,16821,250,4169,751,34600,22374,9876,3480,28,683,87,1977,22833,10631,3525,34,710,92,2175
16930002,1.200000,517957,351942,135670,1819,80245,3622,254772,151938,69160,28157,530,7350,1473,66584,22587,10544,3521,28,702,91,2158,57469,26644,10245,201,2466,484,19561
17032034,1.200000,525690,354350,136668,1987,80142,3843,258688,79967,37944,14620,266,3933,773,30654,22420,10561,3524,28,706,92,2089,22955,10647,3525,37,710,90,2227
17134207,1.200000,505704,343800,132288,1860,78769,3536,248700,74773,35464,13898,192,3596,654,28060,22389,10556,3525,28,706,94,2103,72806,33704,12775,270,3348,676,27183
17236228,1.200000,517332,350116,135003,1876,79395,3738,254427,77119,37033,14284,184,3817,686,29262,22331,10574,3524,28,706,90,2084,22944,10638,3525,35,711,93,2200
17338287,1.200000,551613,364273,141127,2034,81046,4265,271587,73881,35461,13896,170,3598,615,27735,22305,10579,3524,28,706,92,2063,22604,10567,3524,35,710,91,2200
17440315,1.200000,540763,361875,140111,2062,80941,4087,266159,92019,44332,17576,261,4707,832,37115,22390,10555,3521,28,702,90,2129,54580,26355,9818,169,2507,486,18197
17542376,1.200000,673900,411278,159156,2481,87339,5282,332794,78242,37272,14418,173,3863,680,29876,705711,290948,115232,3186,31811,7775,343779,23624,10648,3524,33,710,92,2561
17644430,1.200000,638275,403172,156334,2394,86038,5325,314998,76132,35507,13920,172,3596,615,28822,47845,21044,7474,160,1983,509,14482,87871,40782,15754,331,4153,921,34799
17746472,1.200000,542262,362631,140400,1961,81072,3935,266976,77366,37051,14275,185,3812,648,29439,67987,31007,12180,323,2935,719,24774,23579,10607,3523,38,710,91,2433
17848512,1.200000,542175,364825,141060,2011,81437,3970,266919,74157,35527,13914,180,3594,603,27878,22933,10615,3525,30,710,94,2202,22627,10611,3521,33,710,91,2098
17950540,1.200000,502383,344562,132449,1781,79047,3493,247010,78884,38032,14664,181,3940,682,30137,22480,10629,3525,28,710,95,2124,61495,30114,11615,210,2866,511,21585
18052565,1.200000,538107,363376,140698,1924,80937,3924,264905,73195,35450,13904,175,3595,592,27396,22398,10575,3525,28,710,90,2082,23013,10592,3523,47,710,90,2223
18154599,1.200000,502251,343741,132175,1875,78650,3439,246952,77712,37395,14340,193,3863,658,29764,22377,10567,3524,28,710,90,2113,68679,32354,12599,236,3165,614,25233
18256628,1.204000,542969,365072,141272,1950,81261,4023,267361,73435,35463,13895,169,3596,579,27455,22522,10601,3524,28,710,89,2179,22905,10632,3524,35,710,91,2188
18358656,1.236000,553366,364938,141403,2042,80973,4333,272548,77117,37073,14303,180,3815,661,29309,22379,10642,3524,28,710,90,2087,39703,18922,7038,111,1643,258,10701
18460691,1.196000,540725,363251,140755,1988,80581,4046,266195,77521,37585,14504,176,3893,670,29541,22363,10559,3523,28,710,91,2122,42693,20382,7592,115,1796,296,12186
18562711,1.196000,496846,342403,131723,1773,78705,3373,244281,73010,35439,13896,157,3595,578,27264,22130,10594,3522,28,710,89,2018,22559,10586,3523,39,711,90,2093
18664742,1.220000,545001,364606,141131,2046,80899,4128,268361,76120,36896,14255,178,3811,635,28822,22693,10564,3524,28,711,90,2157,69792,32924,12648,235,3262,642,25771
18766770,1.200000,550251,367077,141735,1967,81574,4186,270889,76528,36693,14374,188,3736,644,29001,22485,10566,3524,28,710,91,2130,22696,10605,3523,37,710,89,2138
18868793,1.204000,539473,361989,140142,1987,80235,3998,265522,75879,36952,14273,172,3810,623,28769,22372,10586,3525,28,710,90,2135,42755,20453,7621,140,1797,305,12215
18970827,1.200000,502470,344445,132772,1832,78684,3477,247022,78414,37874,14624,191,3920,676,29953,22241,10556,3524,28,710,91,2108,42538,19670,7544,130,1769,291,11972
19072860,1.196000,543429,363344,140875,1989,80677,4061,267529,106542,47678,19234,320,4943,1023,44068,22452,10575,3524,28,710,90,2096,22861,10611,3524,38,710,90,2228
19174891,1.200000,499647,343291,131872,1791,78738,3497,245637,77331,36200,14214,223,3787,664,29330,22451,10582,3524,28,711,89,2162,72077,34211,13382,243,3380,636,26908
19276910,1.188000,536903,361913,140316,1859,80561,3926,264315,73676,35499,13907,177,3598,626,27549,22287,10600,3524,28,710,90,2058,22642,10578,3524,33,706,91,2175
19378962,1.200000,572111,377301,147192,2134,82091,4408,281933,85764,41845,16202,210,4411,758,33591,22357,10566,3525,29,710,90,2076,42800,20479,7610,134,1797,304,12247
19480990,1.196000,540727,362038,140362,1962,80403,4069,266244,76586,36918,14256,170,3814,672,29118,22269,10586,3524,28,710,89,2086,42331,20385,7587,125,1796,300,12008
19583129,1.200000,499759,342076,131663,1800,78641,3444,245639,75033,36152,14139,179,3676,613,28322,22308,10595,3523,28,711,90,2084,22585,10592,3524,37,710,91,2164
19685152,1.240000,549251,367856,141616,2011,81484,4293,270476,76460,36812,14236,183,3804,654,29101,22585,10587,3524,28,711,90,2230,67031,32015,12235,217,3473,623,24396
19787185,1.204000,503728,345727,132971,1781,79203,3502,247680,73937,35463,13910,177,3593,600,27692,22409,10601,3523,28,710,89,2079,22666,10602,3522,35,706,92,2150
19889229,1.200000,576624,376166,145930,2280,82261,4613,284149,117716,57167,22828,270,6255,1090,49563,22509,10586,3526,28,710,91,2167,42866,20477,7613,127,1791,320,12248
19991263,1.200000,504788,345852,133102,1826,79153,3454,248181,76329,36936,14263,191,3808,648,28878,22256,10583,3524,28,711,89,2034,42392,20452,7592,115,1793,311,12004
20093292,1.200000,498498,343902,132211,1773,78877,3407,245109,73096,34736,13840,171,3571,572,27233,22267,10562,3524,28,710,89,2036,22540,10559,3524,38,710,90,2124
20195317,1.188000,521925,352238,135675,1913,79573,3832,256769,76088,36917,14252,184,3811,629,28813,22478,10584,3525,28,710,90,2119,56763,26905,10236,169,2566,487,19252
20297347,1.196000,503460,345872,133265,1787,78922,3457,247609,73103,35432,13896,165,3595,572,27296,22332,10555,3524,28,710,91,2086,22789,10635,3524,37,706,94,2123
20399425,1.192000,619863,398109,155950,2513,84561,5102,305764,117200,57762,22864,283,6273,1072,49421,22638,10599,3521,28,702,89,2125,47493,22981,8545,127,2120,399,14555
20501456,1.200000,500997,343426,132177,1743,78550,3492,246309,76530,36898,14260,187,3808,653,28987,22308,10592,3523,28,706,90,2071,42481,20407,7589,125,1792,293,11992
20603483,1.204000,522819,352584,136010,1955,79743,3814,257249,73263,35402,13894,171,3595,571,27440,22235,10573,3524,29,706,92,2033,22668,10602,3524,37,710,91,2162
20705510,1.200000,501661,343894,131996,1765,79007,3478,246642,75877,36888,14257,186,3807,607,28724,22305,9875,3466,29,682,85,2007,67508,32500,12665,198,3174,583,24648
20807530,1.200000,541944,362457,139269,2033,81120,4167,266817,73516,35520,13923,173,3592,588,27468,22358,10560,3524,28,707,90,2080,22709,10650,3522,34,706,90,2138
20909607,1.244000,581871,380423,148184,2370,82957,4569,276161,92257,44560,17562,253,4624,765,36803,22385,10629,3522,28,702,91,2079,47607,23346,8651,130,2293,376,14662
21011641,1.200000,523038,352398,136077,1972,79477,3745,257380,75018,36393,14224,171,3714,621,28254,22375,10581,3525,29,706,90,2091,42531,20443,7594,122,1788,296,12087
21113664,1.192000,500784,342400,131564,1799,78749,3401,246227,131645,61418,24811,434,6543,1266,56621,22440,10565,3525,28,706,91,2135,41391,19851,7565,123,1690,264,11497
21215696,1.200000,533064,360160,139259,1987,80644,3885,262425,80089,37701,14826,245,3856,734,30779,22424,10580,3524,28,706,89,2103,50577,23354,8690,155,2206,422,16110
21317722,1.196000,500132,344578,132648,1756,79042,3430,245894,76662,36912,14258,212,3813,665,29140,22277,10560,3524,28,706,90,2056,22538,10627,3524,37,706,91,2067
21419797,1.200000,601386,391253,152913,2267,84233,4852,296561,94549,45753,17842,244,4794,846,37842,22640,10579,3521,28,702,91,2179,40223,19302,6992,108,1681,298,10979
21521822,1.196000,499702,343605,132276,1782,78900,3366,245651,75562,36396,14264,187,3710,637,28552,22353,10627,3524,28,706,89,2081,42683,20368,7590,131,1788,303,12137
21623851,1.200000,705498,467784,180124,3691,92198,5613,348618,127098,62151,25047,292,6821,1121,54298,22371,10567,3525,28,706,89,2125,42086,19671,7486,123,1687,263,11819
21725882,1.200000,520944,352181,135390,1904,80087,3807,256280,74086,35459,13918,170,3596,605,27801,22418,10569,3524,28,706,91,2105,50324,23365,8697,146,2205,410,16012
21827947,1.204000,539273,363872,140814,1952,81176,3905,265481,75270,36441,14216,179,3730,600,28368,22405,10576,3524,28,706,89,2150,22843,10604,3523,36,706,90,2147
21929989,1.200000,541739,365668,141905,1961,81372,4000,266749,108128,52445,20782,349,5454,1028,44630,22535,10575,3521,28,702,90,2136,48411,23428,8737,121,2190,405,15037
