time,current,cpu_cycles_0,insns_0,cache_hit_0,cache_miss_0,br_insns_0,br_miss_0,bus_cycles_0,cpu_cycles_1,insns_1,cache_hit_1,cache_miss_1,br_insns_1,br_miss_1,bus_cycles_1,cpu_cycles_2,insns_2,cache_hit_2,cache_miss_2,br_insns_2,br_miss_2,bus_cycles_2,cpu_cycles_3,insns_3,cache_hit_3,cache_miss_3,br_insns_3,br_miss_3,bus_cycles_3
12135538,4.648000,101056909,38852235,11596661,3972178,3827070,56230,50524086,101026446,35566681,11975010,4103238,2670164,56175,50506006,100989139,35462780,11931720,4114280,2666459,55689,50487471,100952589,35551811,11969697,4096408,2670472,56239,50469137
12237207,4.772000,101062128,36997695,11964135,4065410,3125755,57764,50526619,101028021,39028020,11890536,3995821,3696027,55910,50506691,100987891,38280744,11929708,4026673,3472246,55865,50486854,100948485,39460731,11813088,3988264,3845644,55085,50466939
12338890,4.696000,101066088,36996546,12156578,4039668,3054095,58769,50528723,101038868,38068348,11759756,4031847,3473336,55341,50512333,101002500,38641307,11651262,4021538,3689391,54789,50494158,100966079,37597471,11816853,4050677,3313216,55268,50475942
12440566,4.544000,101062029,38937129,11618098,3969277,3837945,56315,50526654,101031693,35512923,11952718,4096377,2670102,56378,50508554,100994241,35438862,11921595,4109233,2666792,55902,50489906,100956557,36173342,12138866,4063858,2785430,56565,50471153
12542237,4.824000,101058909,37181280,11963475,4067923,3175282,57887,50525052,101028901,39355203,11867016,3991225,3798713,56186,50507120,100991671,38554460,11920794,4025360,3551064,55882,50488795,100953555,39215755,11650511,4020113,3835897,54332,50469549
12643897,4.632000,101054138,36845436,12166672,4039572,3007949,58809,50522587,101022001,37786508,11802997,4044928,3371810,55295,50503959,100985574,38378602,11666266,4022570,3610482,54854,50485658,100949524,37201057,11864635,4064524,3177979,55158,50467536
12745596,4.572000,101069347,38945067,11619044,3971027,3838684,56126,50530260,101044958,35823616,12081460,4070402,2717379,57022,50515277,101006459,35461169,11931243,4109684,2666230,55636,50496033,100973853,36582653,12092559,4053156,2922818,56614,50479877
12847393,4.684000,101069736,37299659,11941351,4059238,3223758,58855,50530432,101035835,39226519,11653531,4024163,3837130,54647,50510464,100994934,38897913,11909627,4020490,3648088,55487,50490455,100955719,39223684,11656403,4019099,3836592,54981,50470610
12949072,4.492000,101067364,36599018,12162693,4036632,2945003,59249,50529326,101038054,37308871,11801882,4037480,3248301,56477,50511807,101003307,38087556,11697367,4033318,3512623,54437,50494502,100967459,36695763,11878577,4068887,3035773,55534,50476551
13050763,4.828000,101075408,39046856,11645336,3978964,3851260,56376,50533258,101045680,36400348,12151400,4067112,2839645,56969,50515752,101009689,35526897,11958623,4123426,2668031,55705,50497716,100973238,37072711,12079916,4042990,3062271,56731,50479394
13152419,4.656000,101046306,37499865,11943284,4058361,3273638,58472,50518999,101013677,39165863,11644060,4019571,3829171,55236,50499848,100977356,39218278,11882140,4009275,3752176,55996,50481609,100941352,39288097,11668252,4019433,3844558,54497,50463855
13254082,4.488000,101053670,36497655,12184103,4042406,2905596,59333,50522494,101022814,37055090,11858850,4065601,3143189,55419,50504255,100986153,37771714,11727448,4040057,3412306,55131,50486023,100949817,36301758,11935610,4088175,2896252,55547,50467854
13355759,4.636000,101057339,38983346,11631959,3974044,3843217,56816,50524277,101030808,36653632,12087924,4045505,2945282,56948,50508221,100991961,35485305,11941312,4110419,2666934,55679,50488815,100955250,37412440,12005197,4027703,3195402,56139,50470393
13457425,4.608000,101057336,37678474,11940766,4059561,3321658,57808,50524366,101031509,39336719,11682469,4022950,3850553,55000,50508599,100993373,39425606,11830183,4002826,3834809,55110,50489322,100954399,39251045,11657552,4023667,3840151,54316,50469703
13559102,4.460000,101067824,36266886,12168294,4034091,2851944,58889,50529592,101039426,36576258,11860288,4055245,3016245,55935,50512403,101002566,37447977,11730011,4038078,3323239,54852,50494220,100965763,35818254,11945013,4089216,2761665,55597,50475663
13660822,4.720000,101090776,39075831,11652812,3981634,3854840,56365,50540990,101067095,37078685,12076412,4045964,3065250,56685,50526113,101029701,36006031,12150303,4084253,2733685,57053,50507836,100992499,37873668,11989753,4025590,3327675,55836,50489018
13762525,4.656000,101086337,37791386,11924624,4053034,3362812,58245,50538845,101063562,39285648,11672295,4027724,3844054,55169,50524658,101024628,39219629,11652704,4040290,3835996,54569,50505129,100987685,39328874,11713937,4030241,3836353,54524,50486536
13864143,1.352000,37685486,13910863,5144355,1284123,1046563,54779,18838395,32364739,10527546,3988755,1262914,590839,32447,16175215,31921002,11929533,4037132,1085071,1094585,53300,15953418,29807562,8836392,3653597,1196133,302870,24439,14896657
13965614,1.288000,574890,373893,143910,2010,83874,4275,283264,110413,41418,16621,459,4055,1081,45644,104666,50983,20601,432,5273,1084,42928,22536,9772,3448,40,684,92,2266
14067037,1.288000,487650,338666,129744,1663,78718,3190,239577,23136,10586,3524,29,710,97,2197,82842,40429,16028,304,4089,809,32098,22861,10586,3522,41,706,91,2119
14168460,1.280000,476604,331490,126550,1546,77727,3030,234156,73446,34070,13631,330,3319,814,27473,97953,45809,18491,356,4676,908,39751,22795,10600,3523,43,706,90,2210
14269886,1.280000,485907,337828,129291,1620,78741,3121,238764,45072,20664,7881,183,1786,347,13189,81628,39385,15532,300,3990,732,31488,22720,10585,3525,38,706,90,2148
14371331,1.276000,493563,329716,125927,1553,77244,3025,242596,77747,34707,13414,306,3361,735,29669,865603,351391,142580,4299,42974,9858,423505,67503,27165,10554,252,2524,693,24591
14472789,1.276000,527595,353349,136273,1946,80121,3617,259665,52756,24083,9209,188,2204,459,13603,102662,49365,20132,394,5142,1135,42254,23105,10625,3519,40,702,94,2229
14574461,1.224000,754236,424590,167083,2505,88616,5599,372941,151624,62535,25002,710,6140,1362,66640,195885,95148,39212,721,10498,1948,88640,74355,28433,10996,237,2675,679,27969
14676510,1.220000,571551,376673,146072,2097,83127,4263,281558,23304,10586,3521,33,703,93,2271,118754,56644,23218,416,5974,1110,50170,22967,10582,3519,40,702,91,2224
14778739,1.204000,686449,406226,157477,2661,87394,5603,339098,121290,56693,23085,534,5668,1159,51307,78611,35871,14276,244,3590,649,30003,165248,74363,29200,813,6836,1739,73271
14880791,1.220000,601438,389226,150731,2286,84717,4837,296456,47505,20860,7445,143,1981,453,14499,98346,45895,18051,389,4802,965,39939,85273,37009,14034,395,3787,976,33289
14982850,1.216000,523779,356421,137511,1883,80989,3635,257685,100429,48874,19332,415,4926,964,40982,115216,56108,22729,402,5892,1040,48356,23234,10657,3522,39,710,93,2294
15084891,1.216000,516589,348136,134040,1872,79410,3552,254111,61914,25318,9659,237,2387,464,21544,97895,46654,18800,334,4702,897,39721,22785,10589,3523,40,710,93,2180
15186921,1.228000,493349,339025,130098,1721,78210,3234,242449,73836,35413,13626,348,3458,681,27699,98101,47040,18770,319,4836,926,39848,22874,10599,3523,39,711,92,2195
15288947,1.216000,556114,367803,142315,1964,81473,4155,273836,23277,10574,3524,30,710,94,2430,75587,36299,14054,221,3680,685,28655,22609,10597,3524,37,710,91,2124
15390973,1.212000,499153,341774,131168,1768,78515,3412,245433,22609,9874,3485,28,684,89,2077,75860,36264,14068,219,3676,651,28774,66206,31578,12298,288,3103,645,23945
15493040,1.216000,534149,359809,139213,2029,80431,3861,262848,80031,37953,14603,299,3930,764,30927,116221,57008,22511,329,6114,1087,48964,23117,10650,3523,41,710,93,2187
15595067,1.216000,500255,344349,132363,1688,78926,3362,245937,22921,10606,3525,32,706,95,2156,74886,36178,14042,219,3674,645,28215,22652,10612,3523,40,710,90,2098
15697185,1.264000,627339,382151,146439,1882,83714,4376,309503,320357,136102,56310,1359,14837,3323,151026,2499897,1679596,667029,7646,221594,25475,1240762,23436,10595,3524,40,711,91,2491
15799256,1.212000,590213,382654,147557,2029,83409,4437,290905,23670,10561,3522,32,702,90,2375,180697,82841,34452,1062,9303,2284,81741,23024,10623,3519,42,702,89,2258
15901307,1.212000,586700,378379,147004,2229,82985,4355,289197,83664,33091,12346,387,3287,872,32670,80334,37366,14751,297,3787,860,30762,89631,42785,16955,437,4380,884,35625
16003384,1.212000,541803,364726,140992,2098,82166,3893,254810,49392,22895,8347,186,2070,433,15335,97048,46294,18420,352,4770,984,39089,23375,10625,3520,42,702,91,2331
16105417,1.212000,527868,354717,136851,1947,79934,3707,259743,64262,29468,11396,235,2698,588,22942,94641,44294,17579,363,4465,943,38051,22786,10570,3524,35,706,91,2200
16207445,1.212000,498234,342007,131128,1758,78855,3409,244924,47688,23085,8452,176,2105,400,14652,95769,46033,18595,354,4695,892,38574,22724,10599,3524,41,707,94,2199
16309486,1.248000,528124,361308,139895,1843,80908,3603,259845,63208,29737,11502,224,2719,559,22447,112408,55416,22162,392,6022,1106,46943,22692,10595,3522,38,706,92,2135
16411523,1.212000,500129,343407,132089,1772,78860,3302,245826,23003,10608,3523,32,706,92,2162,76556,36477,14338,267,3680,669,28979,67190,32150,12632,330,3147,589,24358
16513593,1.212000,513982,352345,135578,1777,80314,3501,252778,85547,40098,15984,309,3959,817,33513,92473,44600,17419,295,4877,870,36872,23489,10658,3518,41,702,94,2360
16615612,1.212000,497727,343524,132208,1701,78756,3332,244719,22628,10567,3525,29,706,91,2110,73877,35526,13905,210,3591,626,27716,22682,10641,3523,40,706,91,2071
16717646,1.208000,497947,341863,131376,1736,78622,3393,244813,130365,62072,24965,610,6028,1273,56025,92297,44120,17726,277,4511,790,36848,22430,10614,3525,39,707,92,2047
16819676,1.212000,530160,359383,138358,1932,80630,3868,260937,23110,10606,3524,30,710,97,2231,74260,35290,13791,196,3565,633,27894,22647,10613,3523,38,707,92,2116
16921749,1.208000,564051,372067,144416,2094,81980,4272,277851,64266,30156,11399,256,2854,590,22972,74439,35262,13785,209,3561,615,27997,62561,30082,11608,255,2963,556,22054
17023780,1.208000,514065,353399,136090,1708,80976,3555,252790,43422,20163,7464,142,1741,338,12308,92554,44617,17599,252,4597,814,36901,23164,10636,3519,45,702,91,2194
17125863,1.220000,874157,458390,179310,3472,92178,7312,432966,71109,30234,11431,225,2844,576,26381,529011,166444,69089,2085,18727,5112,255246,23434,10583,3522,40,706,90,2515
17228034,1.196000,511305,346332,133338,1880,79299,3465,251385,47102,22043,7975,155,2015,396,14362,99732,45952,18463,336,4697,1081,40478,22721,10645,3524,38,706,91,2164
17330084,1.208000,565241,369834,143265,2046,81769,4254,278399,72310,34189,13511,312,3277,629,27012,75680,35892,14060,224,3630,714,28594,22819,10625,3524,38,707,92,2225
17432154,1.212000,504801,345086,132589,1806,78962,3463,248252,48506,22857,8254,148,2169,433,15043,93018,44873,17804,252,4683,836,37241,67857,31853,12498,293,3117,544,24691
17534180,1.212000,518096,354563,136762,1880,80373,3576,254870,61903,27994,11010,228,2627,524,21731,93241,45166,17873,261,4662,835,37415,23108,10653,3524,41,710,91,2201
17636208,1.212000,505527,346642,133540,1812,79040,3508,248520,22875,10625,3524,30,710,92,2134,74501,35727,14043,216,3622,636,28032,22456,10568,3522,40,711,90,2068
17738240,1.212000,498044,341160,130985,1761,78481,3448,244850,86877,42053,16908,325,4225,803,34273,91312,44320,17593,269,4869,820,36462,22882,10578,3522,40,710,93,2248
17840261,1.212000,522301,352594,134885,1890,79933,3858,256975,23036,10644,3524,28,710,92,2203,79634,38196,15015,221,3904,736,30615,22781,10571,3521,40,710,91,2166
17942301,1.208000,500842,342371,131697,1794,78303,3355,246207,80822,38943,15295,268,3789,741,31319,74608,35586,13920,207,3595,632,28051,64749,31276,12226,287,3065,513,23236
18044335,1.212000,557709,365075,141226,2078,81461,4128,274671,23129,10566,3526,30,711,92,2286,76725,36553,14283,216,3706,652,29081,23134,10634,3522,46,710,93,2252
18146376,1.196000,534820,359712,139064,1873,80109,3903,263190,62623,28772,11282,212,2748,507,22072,74435,35564,13915,207,3593,616,27997,22819,10570,3525,40,711,91,2260
18248414,1.208000,499258,342341,131337,1794,78864,3391,245476,43338,20211,7519,138,1764,309,12379,97006,46960,18914,303,4837,873,39317,22558,10588,3523,41,710,91,2146
18350448,1.208000,495888,340535,130532,1801,78630,3313,243774,72382,35750,13804,277,3444,629,26922,74866,35607,13922,207,3601,630,28250,22697,10577,3523,38,711,94,2164
18452484,1.212000,499369,342444,131615,1827,78367,3408,245579,43558,20290,7551,137,1775,321,12581,78066,37589,14745,205,3824,660,29853,56804,26371,10031,206,2493,467,19214
18554510,1.252000,492479,338742,130168,1791,78251,3220,242060,71133,34965,13703,295,3357,604,26419,77257,36847,14320,225,3758,673,29435,23048,10645,3523,48,710,91,2169
18656552,1.212000,504998,346682,133169,1813,79259,3520,248289,22951,9876,3488,34,684,89,2151,77455,37583,14743,212,3822,664,29461,22613,10574,3523,42,710,89,2103
18758575,1.208000,519896,354985,137306,1854,79960,3517,255699,119848,55212,22279,611,5459,1112,50729,108039,52440,20972,292,5830,985,44820,22715,10605,3521,40,710,89,2166
18860596,1.212000,519901,353615,135550,1842,79998,3802,255812,23188,10577,3523,28,711,92,2312,74075,35222,13764,197,3559,627,27788,22711,10571,3522,38,710,89,2152
18962684,1.208000,733398,469910,180921,3405,92726,5379,362476,87042,39326,15389,342,3838,785,34364,1158512,789250,237650,3733,119259,15698,570137,59871,26468,10059,174,2502,454,20715
19064728,1.192000,626689,386837,150941,2466,84031,4878,309132,23535,10619,3525,32,710,93,2434,84196,39511,15626,328,4010,910,32660,22995,10601,3524,41,710,90,2250
19166752,1.208000,535507,360945,139995,1939,80353,3793,263587,22574,9878,3480,29,684,87,2037,78790,37399,14690,278,3789,773,30097,22520,10594,3522,36,711,91,2141
19268781,1.208000,495505,340538,131017,1795,78122,3356,243643,80538,38028,14756,285,3748,725,31079,99405,48007,19413,363,4926,946,40498,22800,10587,3522,41,710,89,2232
19370809,1.208000,501185,345805,133039,1815,79293,3386,246488,22830,10654,3524,29,710,92,2106,76110,36595,14349,235,3687,688,28829,22455,10624,3522,39,710,89,2067
19472873,1.208000,576239,374912,145355,2149,82233,4524,283886,90120,42740,16564,345,4282,867,35940,114930,55876,22471,396,5913,1102,48206,62593,29444,11230,189,2898,603,22102
19574899,1.212000,502908,346696,133346,1790,79383,3415,247198,23026,10636,3525,31,710,91,2210,75485,36336,14305,251,3682,655,28499,22871,10610,3521,39,706,91,2152
19676930,1.208000,499965,343086,131811,1807,78653,3462,245793,63250,30035,11377,209,2840,539,22496,74567,35491,13907,216,3595,636,28067,22726,10587,3522,41,706,92,2194
19779157,1.204000,713643,426485,165936,2812,89293,6053,352625,43462,18225,7008,109,1627,282,12264,95704,44935,17833,283,4624,851,38636,182684,83329,33200,872,7871,1923,82145
19881192,1.208000,530958,363059,140611,1885,81358,3625,261214,66939,28778,11258,214,2723,511,24175,109029,53269,21154,311,5813,1008,45321,23098,10598,3522,42,706,93,2206
19983262,1.196000,560126,373627,145786,2123,81487,4085,275841,52278,24406,9089,172,2296,345,13590,122425,59534,23659,331,6585,1175,51712,60213,26230,10041,267,2428,574,20856
20085295,1.208000,576901,381707,148680,2125,83309,4392,284262,60695,27438,10968,212,2519,457,21092,106332,52132,20681,277,5664,1009,43922,23011,10635,3523,41,706,92,2233
20187326,1.208000,521698,357713,138420,1794,80544,3533,256696,91171,38591,15115,351,3768,819,36326,107282,52463,20761,292,5830,993,44362,22748,10601,3523,36,707,94,2180
20289368,1.208000,519167,350152,134535,1879,79561,3718,255382,67667,31772,12082,264,3055,613,24553,92833,44332,17799,293,4523,818,37190,22887,10601,3525,40,706,92,2254
20391400,1.208000,499641,344016,131973,1748,78843,3473,245637,22845,10609,3524,36,711,92,2170,74575,35641,13923,189,3599,650,28043,22623,10587,3522,42,706,91,2153
20493538,1.208000,1031455,566427,211441,3800,109165,7983,511579,92742,32870,12838,246,3053,681,37268,167986,66461,26720,460,7257,1391,74618,2202747,1028458,394704,7542,119051,24212,1092094
20595595,1.208000,514588,348498,133826,1786,80036,3503,253035,22729,10644,3525,28,706,90,2189,76895,35471,13906,228,3595,653,29194,23240,10648,3521,38,706,94,2124
20697616,1.204000,501811,342750,131516,1850,78498,3460,246735,97891,45457,18170,398,4537,848,39828,74263,35506,13900,206,3593,638,27871,22867,10614,3524,41,706,94,2200
20799646,1.256000,502042,345388,132623,1812,79027,3336,246855,22796,10594,3526,29,710,91,2178,92361,44279,17781,255,4518,800,36981,22723,10579,3522,44,706,92,2115
20901716,1.192000,519995,350313,134076,1891,79374,3853,255789,101328,50049,19986,521,4737,938,41556,74972,35616,13910,194,3596,637,28222,23076,10600,3522,42,706,89,2296
21003754,1.208000,516094,353558,136026,1773,80735,3560,253823,43913,20139,7504,147,1744,350,12709,104283,50797,20478,340,5247,940,42788,22716,10618,3518,40,702,89,2162
21105782,1.208000,569738,373342,145407,2090,81826,4277,280735,72810,35014,13595,333,3427,655,27205,74065,35483,13909,208,3593,628,27869,22696,10573,3523,41,706,90,2207
21207820,1.208000,498606,342415,131680,1807,78709,3334,245038,46320,22016,7963,145,2019,369,13825,90215,42426,16865,286,4289,818,35837,22593,10603,3522,41,707,89,2127
21309847,1.232000,513745,345651,132967,1850,78943,3599,252772,68057,32653,12826,268,3112,576,24831,93255,44285,17803,293,4518,859,37300,22660,10565,3522,38,706,89,2189
21411920,1.204000,497711,342268,131592,1722,78543,3327,244722,22955,10608,3524,30,710,93,2239,79488,37870,14866,256,3854,690,30473,22661,10600,3524,42,706,89,2135
21513953,1.272000,578350,379474,147767,1985,82788,4380,284919,85136,40240,15467,328,3945,828,33378,130266,64457,26317,421,7054,1269,56337,22987,10617,3521,41,702,91,2317
21615977,1.204000,493639,341027,130884,1666,78547,3340,242601,22989,10589,3525,31,706,92,2266,74668,35450,13901,215,3593,629,28070,86072,37788,14624,411,3731,1059,33847
21718003,1.208000,495857,340140,130669,1764,78499,3258,243799,90281,45461,18116,345,4502,837,36025,74538,35572,13913,191,3593,615,27983,23532,10637,3522,47,702,94,2320
21820037,1.192000,519577,352787,135371,1857,80184,3757,255643,23199,10589,3526,30,710,92,2281,97102,47370,19072,293,4864,857,39356,22773,10594,3521,39,702,92,2195
21922228,1.724000,1828334,437356,167488,3514,90325,7219,909971,3824279,953801,394630,12109,108135,25746,1902998,27662511,15634106,6273023,260243,1288537,176583,13821999,1516905,150947,67122,2660,16677,4468,749248
22024075,3.796000,77813746,30928859,9558805,2854482,2823969,56504,38895260,77767501,30054677,9176709,2883314,2755922,62517,38874153,81062221,30452959,9948103,2980263,2777683,84034,40523054,78009110,31480696,9374601,2843523,2943332,54935,38993190
22125861,4.684000,101055076,41624470,12410620,3860823,4148666,61289,50523059,101020651,39335702,11944440,4017883,3746437,56383,50502959,100980302,39559548,11890743,4017597,3837455,55780,50482968,100930835,39245014,11965116,4017153,3710096,56390,50458179
22227529,4.424000,101056970,38367672,12371006,3972694,3257527,60233,50524131,101027770,37979047,11796660,4044454,3426216,55151,50506760,100991567,37643071,11810567,4057884,3330109,55511,50488663,100954098,38049060,11774770,4043477,3457548,54940,50469954
22329204,4.636000,101056916,38623138,12499327,3920094,3293383,60985,50524133,101030752,35547894,11965903,4094673,2673528,57798,50508127,100995768,36092628,12144098,4071306,2761877,56871,50490669,100958664,35594155,11986733,4104056,2670745,56223,50472034
22430904,4.696000,101071853,41329349,12271223,3899596,4113415,60201,50531527,101038829,39784994,11878438,4007437,3890791,55800,50511833,100981468,39405096,11699177,4045083,3858597,54739,50483468,100949652,39576298,11886171,3982475,3855667,61242,50467625
22532567,4.436000,101061321,36729952,12447222,4018369,2767603,60596,50526270,101032446,37439514,11805152,4046503,3278073,55560,50509093,100996651,37166482,11835823,4058918,3187934,55631,50491178,100957200,37604646,11799856,4046153,3324536,55201,50471341
22634260,4.504000,101070551,40324000,12386640,3869897,3813824,60398,50530891,101042684,36260361,12142470,4064503,2808610,57306,50514197,101013578,36511164,12105352,4059432,2896527,56573,50499695,100976566,36109760,12140730,4067937,2766936,56541,50481178
22735899,4.616000,101032131,39612146,12377746,3964477,3586416,60183,50511668,101004040,39397694,11696508,4034276,3858092,55043,50494876,100970966,39259853,11663905,4036941,3840525,54653,50478461,100934469,39388322,11691961,4034965,3857116,54569,50460176
22837576,4.508000,101059024,37794874,12596065,3957359,3015357,61741,50525135,101031621,37047678,11848791,4056721,3147421,55794,50508606,100995436,36817715,11880482,4070366,3069274,56101,50490570,100958992,37118590,11831387,4055578,3176284,55523,50472356
22939259,4.664000,101068614,41122209,12162268,3878058,4108162,59062,50530009,101046254,36771555,12131140,4058070,2953655,57717,50516001,101004794,37035610,12106027,4061817,3037012,56696,50495306,100975044,36773216,12156163,4063987,2937088,56935,50480461
23040923,4.644000,101058006,37853655,12496998,4016441,3046579,60687,50524678,101029110,39293928,11670435,4026995,3845240,54929,50507398,100992209,39219048,11654119,4025385,3835505,54783,50489066,100955096,39278332,11666231,4026646,3843403,54627,50470459
23142588,4.512000,101060249,39571053,12477403,3908904,3557862,60176,50525765,101032442,36682095,11903513,4081284,3017345,55572,50508938,100996899,36395024,11914484,4087010,2936215,55876,50491439,100959724,36704692,11899954,4072816,3027139,55992,50472729
23244251,4.736000,101052692,40290417,12256378,3898584,3840716,60211,50522007,101023175,37150403,12073741,4045216,3086177,56753,50504296,100985061,37292811,12031247,4041424,3149390,56380,50485416,100946974,37139217,12075934,4043630,3080339,56250,50466442
23345913,4.640000,101049820,36893995,12515943,4040020,2772006,61119,50521075,101021337,39169137,11639022,4023505,3829891,54601,50503475,100983721,39200947,11648078,4026797,3833365,54494,50484716,100947915,39237019,11654061,4023678,3838393,54313,50466931
23447563,4.516000,101039945,41209424,12334333,3850036,4080782,60052,50515628,101012770,36393440,11978201,4093653,2898347,56478,50499316,100975234,36148536,11993151,4108863,2823270,55972,50480883,100927085,36340732,11977426,4101006,2882682,55778,50456964
23549223,4.632000,101054420,38497456,12335340,3961916,3313488,59977,50522837,101014324,37678071,12060084,4039356,3234395,56416,50499964,100988797,37737518,11999893,4029917,3286954,56417,50487328,100946829,37667458,12035894,4034671,3245383,56122,50466276
23650890,4.708000,101059129,38931245,12645673,3963163,3291337,61730,50525172,101029044,39368441,11688158,4037654,3854624,54816,50507515,100983155,39273704,11667864,4035637,3842368,54839,50484493,100956324,39353442,11685611,4034417,3852597,54826,50471091
23752692,4.524000,101079710,40854815,12099129,3865272,4075350,59481,50535617,101047790,35788763,12001634,4101285,2722089,56349,50516845,101015265,35624377,12010058,4111638,2673474,56056,50500619,100979952,35719712,12003410,4107629,2701592,55899,50482463
23854359,4.648000,101055952,36946563,12494791,4023706,2805498,60792,50523613,101024203,38218584,12022709,4017755,3402980,56777,50505002,100986389,38206063,11967345,4028349,3430163,55844,50486071,100951180,38302552,12014154,4022434,3428125,55951,50468392
23956030,4.608000,101061820,40638135,12522682,3911790,3818693,60875,50526595,101034744,39197142,11760701,4042831,3774030,55093,50510232,101000179,39036188,11749503,4039916,3737800,54810,50492937,100964085,39119452,11778728,4039047,3741780,54773,50475033
24057695,4.460000,101049464,39301142,12243938,3915126,3582874,60056,50520407,101019560,35570077,11976302,4101228,2671506,56434,50502717,100981697,35544887,11967212,4108869,2670053,56183,50483753,100945161,35584422,11982497,4104651,2669655,55836,50465464
24159362,4.856000,101060799,37707967,12645557,3975521,2968340,63010,50525983,101026863,38651520,11956022,4010774,3556709,56226,50506131,100988533,38651252,11928166,4016314,3572677,55794,50487050,100957867,38764904,11928538,4006952,3602556,55902,50471961
24261040,4.720000,101064104,41314210,12214423,3895044,4132174,59911,50527703,101036870,38666494,11785921,4039499,3617277,55289,50511373,101000708,38566193,11778862,4049524,3594955,54932,50493258,100964805,38542795,11816567,4057633,3566606,55328,50475171
24362712,4.472000,101065339,37626929,12340049,3960525,3077578,60045,50528385,101034129,35485928,11941443,4085940,2667589,55807,50509899,100992039,35408024,11910652,4089161,2666147,55812,50488755,100957480,35517362,11954543,4090249,2670087,56305,50471644
24464376,4.724000,101054544,39549575,12576098,3939993,3496570,61124,50522831,101023759,39183978,11941966,4009823,3707105,56085,50504672,100977368,39119103,11921583,4018503,3701714,55621,50481575,100947910,39437377,11931079,4010485,3780240,55584,50466761
24566032,4.544000,101054443,40630720,12290025,3915084,3910460,59722,50522863,101024286,38215996,11834390,4061074,3468763,55393,50504994,100987522,38196664,11825909,4064768,3469267,55434,50486570,100948815,37963833,11852989,4073361,3389132,55106,50467424
24667718,4.472000,101067098,36560396,12376931,3996355,2762266,60138,50529215,101046301,35414491,11911577,4084294,2667063,56082,50515985,101009980,35427034,11918434,4092826,2665700,55652,50497877,100973810,35764472,12047658,4059468,2718247,56128,50479825
24769378,4.732000,101055204,41328241,12468535,3881568,4037615,61036,50523230,101025341,39733149,11931521,4012628,3859294,55709,50505458,100986536,39695268,11922720,4012894,3856147,55954,50486141,100946963,39485187,11716876,4045199,3868953,54637,50466345
24871029,4.452000,101046154,38677421,12324211,3952645,3367414,59840,50518723,101016729,37600084,11817935,4052012,3314505,55650,50501214,100979300,37534659,11788205,4047044,3313130,55081,50482551,100941965,37296052,11846970,4057633,3213641,55035,50463856
24972756,4.676000,101113297,38222369,12518657,3931822,3172413,60342,50552373,101087627,36145658,12142543,4054151,2777917,57072,50536556,101046508,36058130,12131777,4056887,2760434,56640,50516060,101012964,36464760,12104842,4054173,2883706,56417,50499448
25074426,4.728000,101055383,41437095,12242105,3908714,4147052,59507,50523465,101026472,39495517,11721804,4047399,3869746,55042,50506132,100988918,39447862,11711697,4050293,3863998,54970,50487414,100956417,39509179,11721885,4049466,3872050,54602,50471215
25176080,4.464000,101047933,37000901,12449540,4005245,2845271,60383,50519568,101018912,37098902,11838826,4055337,3168332,55910,50502234,100981899,37175927,11845322,4058823,3184493,55420,50483862,100946571,36748782,11882237,4076087,3046980,55259,50466270
25277775,4.732000,101074532,39951639,12413245,3880444,3700537,61110,50532887,101045471,36643193,12118621,4056964,2923765,56798,50515570,101007813,36581084,12114244,4055308,2910050,56558,50496836,100971518,37075724,12084905,4050342,3058384,56216,50478600
25379430,4.660000,101050095,40013066,12363884,3950647,3702079,59963,50520578,101022251,39419957,11701872,4035486,3860818,54900,50503992,100985762,39334488,11681437,4040178,3849906,54629,50485839,100947981,39427181,11701531,4039220,3861924,54473,50466845
25481282,4.476000,101079542,37295955,12597333,3959449,2889772,63139,50535350,101047602,36653294,11885626,4059175,3020701,55757,50516268,101007676,36656971,11861407,4062886,3036503,55543,50496594,100966152,36264881,11923328,4071833,2897454,57062,50475878
25583013,4.672000,101123867,41158515,12176171,3878409,4116984,59697,50557869,101093532,37250489,12115869,4052206,3091193,57423,50539454,101052514,37120007,12109055,4059099,3060049,57367,50489637,100945529,37614684,12065348,4048358,3214086,56351,50465728
25684670,4.668000,101047574,38247133,12451447,4000194,3179809,60943,50519478,101019745,39328021,11676192,4028060,3849829,54489,50502844,100981616,39220649,11653093,4024221,3835908,54459,50483710,100943866,39224732,11652860,4023270,3836762,54634,50464754
25786326,4.532000,101049704,39079126,12503815,3909466,3412283,61197,50520421,101022065,36218401,11933949,4083083,2876005,55926,50503947,100986386,36306102,11911343,4078440,2912546,55513,50486182,100949897,35832759,11968448,4093692,2752422,56018,50467898
25888005,4.728000,101057973,40835035,12249785,3901940,3991772,60338,50524641,101030402,38235331,12418678,3962005,3317476,75031,50507905,100993967,37627145,12091196,4062614,3203792,56535,50489950,100954203,38204144,12053377,4045860,3379037,56158,50469870
25989673,4.640000,101061048,36922878,12527455,4049413,2772527,61041,50526225,101033299,39212144,11651242,4024252,3835050,55265,50509472,100996487,39242180,11658298,4031294,3838421,54398,50491124,100959394,39142136,11708758,4030755,3788618,54525,50472691
26091340,4.544000,101051194,40787313,12367313,3857717,3948685,60141,50521287,101023642,36097192,11940111,4091394,2838894,55704,50504730,100987960,35903054,11975961,4097453,2769127,56438,50486880,100953943,35600088,11989057,4111707,2670041,55821,50469889
