time,current,cpu_cycles_0,insns_0,cache_hit_0,cache_miss_0,br_insns_0,br_miss_0,bus_cycles_0,cpu_cycles_1,insns_1,cache_hit_1,cache_miss_1,br_insns_1,br_miss_1,bus_cycles_1,cpu_cycles_2,insns_2,cache_hit_2,cache_miss_2,br_insns_2,br_miss_2,bus_cycles_2,cpu_cycles_3,insns_3,cache_hit_3,cache_miss_3,br_insns_3,br_miss_3,bus_cycles_3
14373115,1.204000,32182,15348,5358,53,1322,171,6977,23122,10621,3524,40,710,92,2251,22569,10621,3521,27,707,91,2118,395526,223440,92568,1974,36321,3976,193591
14475145,1.204000,34194,16276,5749,58,1417,198,8067,64382,30190,11367,228,2851,593,23023,22541,10574,3525,27,706,92,2195,430320,245647,102069,1988,39630,4328,210950
14577284,1.204000,176793,78709,31816,807,8454,2049,79223,52705,24907,9041,185,2365,475,17068,23186,10565,3521,27,706,91,2448,470414,260537,107722,2460,41641,4361,205734
14679322,1.204000,32952,15350,5357,63,1330,181,7242,61894,28727,11061,204,2622,527,21680,46486,22957,8522,98,2118,388,14104,437888,250288,103916,1973,40404,4383,214804
14781352,1.204000,70664,31565,12234,276,3079,627,26283,46815,22159,7979,156,2028,375,14103,22759,10588,3524,27,706,90,2247,387414,220922,91147,1830,36837,3837,189538
14883395,1.204000,32923,15394,5358,64,1331,174,7304,62599,29471,11360,221,2754,526,22090,22552,10581,3524,27,706,90,2135,410827,233001,95460,2059,38819,4243,201209
14985425,1.204000,97097,42333,16511,331,4391,1053,39439,23248,10636,3525,44,710,93,2350,22569,10562,3523,27,706,92,2187,385479,219422,90629,1856,36654,3787,188560
15087513,1.196000,39470,18452,6574,82,1717,276,10636,83863,39469,15460,310,3826,793,32554,22777,10583,3519,27,702,90,2186,460786,262960,109558,2035,41740,4660,226173
15189549,1.204000,80496,31835,12531,292,3141,721,31110,23142,10606,3523,45,706,92,2320,46231,22930,8521,92,2118,378,13997,432251,244668,101987,2040,39474,4237,211906
15291594,1.200000,33048,15353,5358,58,1322,173,7364,83378,39483,15475,328,3840,772,32556,22893,10619,3524,28,707,90,2316,635302,367909,147754,3505,53667,6445,313524
15393621,1.200000,32158,14665,5311,53,1299,162,6944,22800,10609,3523,41,706,91,2126,22353,10571,3521,27,706,91,2068,397330,223465,92278,1946,36562,3982,194503
15495653,1.200000,34246,15570,5704,60,1392,190,7956,70974,33567,13138,292,3242,631,26328,22689,9876,3485,27,687,87,2059,391314,224223,92430,1884,37553,3924,191442
15597732,1.200000,126092,56592,22579,539,5867,1341,53100,43633,20093,7461,151,1740,321,12467,22700,10559,3518,27,702,91,2242,391591,224592,92413,1716,37850,3895,191633
15699772,1.204000,33149,15349,5358,63,1330,178,7405,72967,35201,13621,310,3441,650,27308,47226,23576,8696,101,2455,388,14517,391383,223360,92357,1890,37122,3841,191448
15801796,1.240000,194766,78663,33259,762,8296,1834,88189,42512,19683,7172,138,1962,309,11896,22910,10610,3522,27,706,92,2296,435729,242688,100531,2030,39033,4378,213706
15903825,1.204000,98679,48475,19952,229,5000,961,40981,72598,34944,13689,311,3398,632,27038,22706,10548,3518,27,702,91,2201,392151,221499,91160,1982,36940,3852,191885
16005853,1.196000,32432,15360,5356,62,1329,184,7107,23061,10593,3522,49,710,91,2260,22503,10576,3522,27,706,89,2151,407077,230460,95095,1986,37711,4216,199395
16107952,1.204000,32933,15361,5361,58,1321,182,7358,61223,28327,10992,225,2597,485,21308,22661,10642,3523,27,706,89,2145,418834,239976,99863,1877,39192,4174,205263
16209997,1.204000,134938,45543,17562,448,5059,1244,58355,422980,137557,54235,1807,14920,4090,202147,60006,22621,8506,101,2074,353,20859,414734,224477,92923,1887,37427,3747,203174
16312046,1.204000,32575,15348,5355,57,1322,182,7193,97048,44354,17831,511,4405,1095,39668,23387,10608,3520,28,706,92,2382,388305,221326,91666,1838,37151,3740,190003
16414070,1.220000,32148,15349,5361,59,1321,170,7087,22308,9770,3223,44,580,89,2227,22485,10557,3523,27,706,92,2157,406923,230063,95253,2005,37566,4068,199288
16516162,1.204000,34479,16288,5750,59,1418,213,8228,89427,42927,17139,429,4205,905,35503,22684,10586,3522,27,706,90,2239,379401,217134,89828,1773,36351,3687,185523
16618201,1.264000,33314,14567,5289,72,1293,194,7769,23828,10658,3518,48,702,90,2301,22607,10563,3519,27,702,92,2143,410219,232430,96851,1944,37515,4053,200950
16723312,1.192000,640072,388886,151617,2668,82233,5379,315719,82255,36197,14340,389,3533,685,31746,47690,23287,8788,106,2210,388,14748,144840,63947,27159,583,6710,1615,63625
16825352,1.204000,537761,359886,138924,1870,80833,3922,264677,44510,19174,7466,172,1697,315,12805,22838,10559,3522,27,706,92,2295,83617,38532,15184,289,3908,906,32365
16927425,1.196000,556324,365144,142259,2139,80539,4240,273987,82642,39301,15323,367,3903,731,32006,22947,10561,3519,30,702,90,2194,111882,55432,22499,420,5793,1162,46823
17029455,1.204000,497248,343052,132086,1764,78727,3394,244477,43655,19925,7529,165,1729,304,12534,22568,10567,3525,27,706,91,2184,79792,38534,15161,241,3915,728,30591
17131478,1.200000,533319,352549,135747,1868,80143,3906,262468,72344,35605,13820,306,3438,636,26890,22626,10560,3522,27,706,91,2174,75352,35557,13917,201,3594,670,28358
17233504,1.252000,504662,346413,133093,1733,79096,3488,248166,23317,10579,3522,46,710,92,2382,46596,23128,8639,95,2338,356,14151,74408,35530,13904,185,3594,625,27819
17335538,1.200000,500331,343808,132251,1667,78858,3383,245993,45360,20821,7842,170,1915,376,13436,22861,10605,3520,27,706,88,2264,72902,35392,13593,181,3923,630,27082
17437607,1.204000,554218,371534,143609,2140,83224,4069,272976,27035,11604,3522,55,710,89,2378,22566,10563,3522,27,706,89,2144,94541,45608,18072,271,4722,836,37864
17539641,1.204000,496774,340675,131076,1756,78144,3285,244242,45397,21109,7958,146,1952,368,13490,22518,10555,3523,27,706,92,2175,74205,35471,13894,211,3594,615,27832
17641675,1.192000,503597,345975,133108,1753,79167,3403,247601,60211,27532,10882,219,2542,472,20799,22633,10558,3521,27,706,90,2201,73888,35476,13910,200,3593,605,27685
17743710,1.204000,548606,363606,140604,2019,81279,4166,270043,22828,10577,3522,42,706,90,2229,71892,34709,13654,172,3594,725,26819,74399,35534,13899,193,3593,618,27827
17845738,1.200000,528354,357745,137974,1784,80513,3777,259971,64253,30037,11597,256,2833,549,23091,22979,10618,3521,27,706,91,2282,74327,35586,13908,187,3593,615,27942
17947824,1.200000,531468,360079,139112,1861,81236,3822,261519,23267,10558,3520,43,702,93,2318,22375,10545,3520,27,702,92,2098,92388,44518,17604,241,4600,818,36772
18049858,1.200000,497778,341421,131221,1701,78544,3425,244641,106542,51220,20365,457,5273,1043,44067,22565,10587,3523,27,706,92,2193,74473,35511,13903,180,3595,610,27889
18151887,1.204000,519484,350786,134650,1870,79630,3762,255477,23154,10583,3526,44,710,91,2279,22450,9876,3483,27,683,86,2027,89960,42536,16501,275,4470,868,35629
18253923,1.204000,525262,358858,139094,1800,80294,3563,258403,63901,29059,11291,248,2762,579,22676,48086,23163,8719,119,2222,420,14964,109065,53283,20913,317,5948,1016,45173
18355991,1.204000,500031,344257,132407,1772,79058,3289,245777,41211,19214,7073,123,1678,321,11303,22732,9875,3478,28,687,86,2081,75451,36164,14021,209,3677,626,28361
18458021,1.200000,527708,358636,138364,1842,81013,3774,259739,66884,31663,12150,234,3003,588,24203,22585,10593,3519,27,702,92,2186,92600,44375,17405,263,4580,787,36834
18560052,1.192000,496104,340971,131138,1773,78359,3321,243836,45887,21643,7944,157,1965,356,13616,22445,10562,3522,27,706,89,2126,74407,36104,14008,208,3674,589,27919
18662093,1.200000,500685,344488,132309,1721,79170,3360,246119,64742,30168,11781,232,2815,539,23085,22647,10595,3524,27,706,93,2170,74575,36113,14012,191,3674,597,27954
18764129,1.204000,580742,381364,148041,2212,82953,4486,286188,46112,21651,7937,152,1970,341,13797,39922,18634,7122,89,1670,311,10727,75394,36200,14034,189,3674,616,28325
18866200,1.200000,499051,342378,131773,1760,78455,3358,245377,70112,33678,13317,283,3226,589,25866,22583,10609,3521,27,706,94,2151,75440,36205,14024,193,3673,596,28426
18968235,1.200000,561644,371874,144283,2114,82325,4223,276702,23250,10583,3519,47,703,90,2364,22499,10580,3519,27,702,91,2194,93760,45148,17723,267,4677,820,37397
19070270,1.204000,499502,342196,131634,1794,78498,3417,245580,88334,42727,17341,337,4292,814,34892,22479,10557,3521,27,706,91,2166,89877,44071,17026,275,4616,905,35635
19172423,1.204000,578603,376903,145150,2092,83042,4721,285135,23496,10642,3527,46,711,92,2352,22400,9876,3471,27,683,86,2012,75087,35534,13920,218,3592,627,28232
19274463,1.204000,499461,342001,131404,1761,78409,3398,245589,93829,44460,17996,388,4466,870,37628,46558,22362,8585,101,2276,367,14079,74651,35583,13911,200,3593,601,28038
19376495,1.200000,499751,343945,132041,1692,78890,3431,245608,23264,10571,3523,50,710,94,2296,22548,10584,3522,27,706,91,2135,74200,35570,13933,190,3592,584,27810
19478522,1.252000,518736,350448,134794,1957,79475,3787,255151,63403,29571,11324,230,2786,534,22486,22390,10572,3522,27,707,89,2142,75616,36362,14243,191,3703,617,28460
19580551,1.204000,499297,343725,132146,1730,78960,3392,245453,43077,19846,7514,159,1698,331,12269,22565,10589,3521,27,707,91,2145,72329,35080,13501,177,3806,600,26849
19682587,1.204000,500189,341424,131020,1771,78635,3429,245987,72025,35074,13695,286,3399,632,26718,22536,10569,3523,27,706,91,2152,73900,35435,13883,205,3590,590,27636
19784629,1.204000,566671,374411,145216,2039,82411,4332,279183,46389,20910,7877,167,1931,383,13807,46565,23255,8665,94,2406,356,14216,79492,37806,14847,218,3850,685,30462
19886661,1.200000,495691,341124,131118,1771,78488,3315,243589,69006,33465,13268,284,3163,561,25318,22559,10560,3521,27,706,92,2138,77145,36877,14324,204,3753,636,29268
19988691,1.200000,530999,355902,137061,1957,80462,3878,261290,23473,10603,3524,45,710,93,2391,22369,10570,3523,27,706,89,2144,78852,37892,14878,204,3853,667,30125
20090723,1.188000,496626,339928,130480,1767,78248,3370,244130,90021,44352,17675,386,4378,799,35790,22434,9878,3476,27,683,88,2030,74643,35493,13894,178,3590,614,27990
20192831,1.540000,4078883,1961998,793994,14076,269735,40640,2035349,124624,33705,15620,558,3332,876,53069,48566,18468,6804,135,1624,348,15240,82683,37477,14715,197,3816,642,32030
20294908,1.200000,513416,340787,130776,1705,78969,3509,252520,102477,44080,17605,457,4337,887,41921,44724,20055,7593,141,1730,296,13218,86117,38493,15329,231,3890,666,33835
20396943,1.204000,532579,358191,138436,1897,80423,3805,262135,23093,9880,3479,49,688,87,2164,22637,10584,3524,31,706,90,2198,182025,91362,36589,686,9552,1799,81735
20498977,1.200000,514039,345880,133294,1850,78817,3493,252805,73076,34407,13714,334,3341,605,27327,22590,10566,3522,27,706,92,2239,81196,37656,14769,312,3837,760,31219
20601006,1.204000,495592,341176,131011,1681,78811,3337,243541,42341,19442,7333,147,1653,315,11780,22683,9875,3478,27,687,87,2110,76716,36503,14267,232,3708,649,29042
20703036,1.200000,492197,337995,129733,1660,78003,3275,241904,71686,35211,13721,316,3386,621,26618,22593,10587,3523,27,706,91,2150,74177,35490,13901,208,3596,587,27787
20805061,1.204000,587817,378828,147352,2202,82407,4453,289683,43915,19962,7521,155,1728,306,12639,47727,23418,8788,109,2355,370,14876,74707,35480,13904,203,3597,584,28072
20907066,1.200000,473975,329826,126252,1536,77298,3049,232824,78461,37404,14558,356,3600,771,30051,22642,10562,3522,27,707,89,2175,73860,34979,13870,196,3525,578,27690
21009063,1.224000,528067,355096,136949,1870,80605,3640,259924,69465,31771,12791,310,3047,627,25349,22639,9877,3478,27,681,87,2129,73848,35024,13855,205,3525,577,27630
21111097,1.204000,530605,355829,136391,1963,80150,4014,261093,45329,20073,7343,120,1968,411,13196,22553,10561,3521,27,706,91,2212,95546,45998,17736,250,4989,920,38493
21213134,1.204000,561771,368849,142593,1941,81468,4323,276659,62527,29291,10956,239,2810,573,21911,22606,10569,3522,27,706,91,2189,73936,34998,13857,200,3523,604,27730
21315166,1.204000,500705,343501,131708,1706,78964,3453,246147,46131,21681,7942,171,1969,359,13799,46954,23341,8706,109,2437,357,14424,76134,35972,14222,199,3634,603,28834
21417247,1.204000,542718,366653,141193,1972,82884,3892,267207,68070,31046,12243,243,2994,597,24675,22806,10587,3522,28,706,90,2246,109307,52180,21207,326,5474,879,41604
21519302,1.204000,517950,351027,135058,1874,79874,3699,254775,45714,21132,7979,164,1939,370,13507,22451,10565,3523,27,706,90,2166,73420,35005,13863,196,3523,588,27460
21621328,1.200000,500086,343818,131773,1769,79162,3445,245939,61244,27747,10975,221,2587,506,21290,22410,9877,3475,27,683,88,2023,73451,35055,13869,206,3523,565,27457
21723638,1.344000,1605627,878959,352119,4718,148493,12958,798544,185715,71872,28520,752,7653,1694,83508,28369,10563,3519,27,705,92,5175,2757868,1785875,710790,9393,232740,28837,1369660
21825712,1.200000,525816,356870,137506,1913,80901,3619,258633,100519,40227,15906,500,4164,981,40936,44187,19051,7398,111,1679,289,12944,134511,64948,26486,468,7319,1606,58587
21927785,1.184000,581469,376993,146328,2161,83299,4342,286447,23144,10547,3522,50,702,94,2313,22738,10628,3517,28,702,89,2181,98753,47974,19230,350,5004,997,39780
22029815,1.200000,583520,383257,149483,2149,83258,4376,287524,104314,47269,18886,494,4837,1079,42890,22898,10570,3522,27,706,92,2374,111620,54401,21726,363,6038,1085,46468
22131843,1.204000,502216,345631,132867,1758,79263,3449,246942,23234,10610,3524,47,710,92,2247,22359,9876,3469,27,684,87,1956,75350,35788,14078,237,3626,673,28294
22233891,1.204000,541382,356522,136577,2023,80402,3953,266497,75230,34470,13453,346,3325,669,28375,22757,10580,3522,27,706,91,2286,1298689,907356,287112,4384,133842,17683,640016
22335937,1.204000,569906,369818,143601,2275,82200,4149,280798,44908,20758,7907,192,1786,324,13159,47102,23085,8631,100,2308,358,14434,79354,36844,14195,284,3978,897,30225
22438014,1.204000,547899,374126,145664,1918,82747,3849,269775,67320,30088,11766,282,2841,575,24304,22761,10634,3518,27,702,89,2255,126895,61921,24827,460,6926,1418,54449
22540039,1.200000,522416,352703,135689,1970,80140,3694,257012,46290,21130,7966,161,1948,390,13774,22582,10610,3522,27,706,92,2197,76114,36421,14192,242,3709,688,28770
22642062,1.200000,497263,342009,131352,1793,78511,3267,244454,70749,34432,13783,338,3292,596,26173,22506,10571,3524,27,706,90,2176,75694,36454,14183,231,3709,651,28503
22744089,1.204000,503250,346729,133458,1785,79055,3411,247434,23219,10571,3523,46,710,92,2320,22358,10559,3522,27,706,91,2130,75697,36609,14217,237,3708,661,28565
22846171,1.188000,502018,343893,131934,1763,79203,3416,246819,82925,38315,15297,358,3770,746,32242,63477,29265,11286,193,2817,551,22626,76030,36412,14186,237,3709,641,28732
22948205,1.204000,604781,388959,151275,2404,84590,4741,298161,23486,10593,3522,47,702,92,2374,23026,10626,3520,28,702,95,2317,94409,45393,17859,310,4695,873,37694
23050233,1.204000,555667,367921,142429,2047,81436,4199,273688,73219,35389,13889,322,3484,659,27497,22539,10560,3521,27,706,91,2247,92788,44306,17159,309,4677,937,37041
23152263,1.204000,495470,342197,131604,1693,78636,3313,243572,23118,10594,3524,40,710,97,2286,22381,10577,3523,27,706,90,2112,74149,35036,13686,200,3540,632,27772
23254287,1.200000,499784,340957,130698,1803,78474,3438,245759,72344,34681,13627,312,3352,600,26976,22515,10589,3523,27,706,92,2137,73658,34926,13660,195,3540,613,27563
23356351,1.204000,539535,356286,137175,1857,80260,3966,265659,40067,18791,6918,121,1621,301,10675,48313,23635,8837,127,2446,383,15137,92936,44417,17563,241,4652,840,37187
23458383,1.204000,516059,353564,136442,1810,80187,3557,253807,64108,29933,11410,248,2814,548,22740,22707,10559,3518,27,703,92,2195,93094,44536,17569,252,4621,863,37123
23560408,1.204000,515020,348885,134294,1896,79479,3595,253283,42955,19983,7535,145,1726,319,12232,22711,10573,3524,27,706,92,2199,73802,34954,13658,216,3540,610,27619
23662427,1.204000,488631,336818,129391,1714,77842,3177,240083,71222,35021,13635,299,3382,609,26462,22547,10555,3522,27,706,94,2126,73343,34929,13655,186,3539,606,27390
23764459,1.188000,498745,342989,131815,1673,78762,3406,245181,45967,21800,8017,166,1975,373,13712,22672,9875,3483,27,687,88,2054,77295,36962,14495,196,3768,660,29447
23866518,1.204000,508998,347416,134078,1830,78959,3490,250367,76530,37259,14674,307,3628,648,29026,47071,22357,8577,103,2290,356,14231,74010,34900,13658,206,3540,605,27716
23968547,1.200000,559819,372341,144846,1979,82028,4212,275725,23221,9867,3477,46,679,88,2225,22744,10596,3520,27,702,93,2181,76899,36840,14463,208,3755,655,29168
24070578,1.204000,507054,345297,132485,1863,79496,3564,249362,88646,43326,17513,368,4298,795,35027,22548,9877,3464,27,686,86,2070,73696,34965,13673,195,3546,620,27550
24172756,1.200000,534322,356124,136123,2007,80375,4184,262993,23115,10610,3524,51,710,92,2296,22582,10566,3524,27,707,90,2110,77174,36960,14487,197,3768,630,29304
24274779,1.224000,493264,338072,129547,1689,77856,3407,242453,99828,49147,19694,398,4910,911,40746,22633,10585,3521,27,706,93,2205,73389,34942,13659,197,3540,590,27387
24376812,1.204000,504719,346841,133316,1763,79176,3469,248164,23364,10595,3524,46,710,92,2319,46533,23059,8623,103,2308,351,14150,77230,36976,14489,203,3770,644,29345
24478952,1.752000,1488935,646114,244585,4416,118100,10032,740340,1259942,420213,192088,4962,45563,9635,620835,5107661,2378946,918339,20264,259972,48883,2544681,1060092,287616,116295,4742,36859,9335,520695
24581084,1.940000,2628567,1126825,392938,8852,189700,18658,1310084,388966,44484,20422,735,4620,1226,185074,14650922,7689624,3048027,86299,805087,146157,7316686,413012,66204,27630,631,7028,1498,197922
24683290,2.232000,23649632,5228896,1948232,54301,648822,124066,11820655,3107272,879329,366004,7681,93920,16056,1544268,22397502,12418564,5043269,195493,1033041,117021,11191626,49060075,19741652,10627511,77362,2272204,126372,24520738
24785425,2.036000,11085812,1923505,698166,16615,258930,38108,5538735,424937,57977,23466,655,5865,1404,197663,170506,22496,8897,164,2111,439,74932,101273185,34889521,18811160,136736,4036723,212513,50629078
24887568,2.040000,2059724,460627,177233,2946,99242,5797,1025084,72017,19258,7516,150,1795,206,21710,148710,22796,8728,181,1900,412,62152,101213781,35032946,18874166,130063,4053094,218208,50595285
24989608,2.040000,2232952,481281,188043,3026,102250,5808,1112081,289365,31653,12171,311,2989,724,131065,32517,11521,3820,28,829,95,4098,101233228,35009136,18841308,129754,4052392,222366,50606924
25091476,2.820000,14710931,1972801,788226,14215,278508,37452,7352917,96728846,65830080,24940232,90177,7260343,316721,48350413,1595693,30080,11380,248,2895,763,788466,100688965,69016919,26445703,119931,9330644,135540,50335892
25193319,2.092000,1975457,430064,166491,2333,92979,5163,983928,22946088,16729692,6410825,24566,1913299,81109,11462993,535420,9797,3471,28,682,90,259059,101095545,98096423,32838558,55040,13828353,54228,50540716
25295060,2.100000,1187342,349883,133804,1782,80555,3671,589367,504548,55175,22227,476,5627,1423,242440,196684,9792,3470,24,678,88,89270,101014965,98156547,32858769,46308,13836908,54172,50500515
25396787,2.092000,1364439,365525,140852,2041,81469,4239,677852,428729,45550,18521,450,4589,1065,204701,349652,27715,10383,207,2636,666,165286,101012016,98055178,32826619,46384,13821829,54463,50499163
25498464,2.100000,1197353,350696,134715,1688,79781,3362,594396,477637,49536,19475,332,5249,1095,229257,194472,10581,3520,25,701,90,87925,100981428,98071279,32830372,46532,13824711,54072,50483792
25600150,2.088000,1214221,344107,130858,1611,80408,3458,602915,533577,53561,21926,414,5461,1226,256983,195149,10572,3519,24,701,91,88094,100992961,98113741,32844444,45922,13830881,54024,50489270
25701834,2.100000,1111011,333110,127009,1536,77613,3179,550958,390037,36288,14054,214,3777,782,185226,194594,10583,3520,24,701,88,87847,100982445,98107807,32842588,46688,13829864,54047,50484332
25803532,2.104000,1159453,338493,129002,1562,78385,3205,575492,606303,60196,24249,434,6260,1292,293285,194523,9862,3468,24,678,88,87861,100998210,98153661,32857358,46296,13836740,53994,50491954
25905234,2.104000,1141789,339036,128961,1536,79337,3228,566635,369722,35837,14254,238,3596,698,174525,297431,25861,9598,157,3136,478,139414,100998122,98140175,32853435,46226,13834461,54122,50492186
26006947,2.104000,1332791,376300,145613,2004,83176,4379,662143,533059,71231,28757,553,7652,1533,256279,99899,10637,3522,24,701,90,40505,101012031,99284481,33162295,27314,14099435,24744,50498947
26108633,2.104000,1059602,343370,131693,1688,78533,3490,525592,232788,36731,14737,249,3804,764,106868,24269,9865,3476,26,679,86,2779,100992938,100318813,33449867,7907,14326738,1115,50489650
26210330,2.140000,1223280,357298,136667,1791,80897,3924,607387,618486,113181,45006,1223,11816,2716,299716,35999,10567,3516,24,701,90,8718,100997567,100400097,33475757,7975,14338823,788,50491898
26312206,2.116000,937893,344232,131876,1666,79588,3305,464716,287442,42886,17646,371,4353,934,134672,23799,9794,3473,24,682,87,2726,100994769,100419603,33482258,8504,14341611,755,50490592
26413904,2.104000,949212,335032,128276,1568,77698,3095,470424,364015,53610,21777,445,5496,1044,172490,179319,28794,10863,177,2924,654,80143,101003448,100452956,33493494,8197,14346365,760,50494962
26515603,2.092000,926569,334574,127981,1516,77985,3024,459034,286668,46306,18561,376,4740,922,133466,24785,10592,3520,29,702,90,2793,101001778,100414722,33480165,9223,14341118,729,50494065
26617254,2.168000,789427,368404,142293,2078,81905,4307,390440,292679,76647,31842,566,8188,1634,136583,62975,10741,3517,24,701,87,21376,100887250,31338447,21218106,4191,219546,1681,50436697
26718763,1.260000,550206,355565,135476,1673,84022,3086,270420,97689,38330,14949,282,3822,692,35630,31211,12503,4118,25,828,90,3002,60190034,18306434,12581568,2563,55201,955,30087627
26820262,2.120000,626547,376238,146349,1943,82918,4198,309080,184037,69114,28511,487,7345,1423,82714,24807,10576,3519,27,705,92,3271,46762785,13686569,9715131,2016,81470,1077,23372045
26921845,2.260000,689360,391471,148386,2242,88543,3954,340449,106775,44712,17803,269,4487,797,39784,58076,21580,7914,102,1830,329,16693,100874284,29814734,21180500,3790,172983,834,50430048
27023339,1.260000,525225,347237,132104,1605,83055,3093,258500,172578,70572,28892,597,7258,1379,73670,30508,12504,4121,28,829,92,2282,11296778,3470289,2461505,687,21016,322,5640944
27124883,2.164000,759711,386621,148690,2418,84166,4880,375737,83759,35090,13876,271,3521,690,32531,23490,10609,3523,25,706,94,2590,95279519,26256216,19972427,3756,321190,1554,47630432
27226424,1.420000,829738,443318,172529,2724,93669,5978,410599,149880,55959,22466,403,5678,1093,61848,28361,11623,3820,25,702,89,2529,64962298,18045356,13625573,4835,237466,4338,32473681
27327934,2.224000,533783,341318,130617,1600,79119,3355,262694,92451,40336,16061,327,4181,787,36920,23012,10567,3522,25,706,91,2399,42260824,20842699,17760768,1866,282616,1037,21121101
27429477,2.184000,578597,355523,135528,1574,83569,3187,284885,165027,55009,22081,418,5560,1021,69271,52744,21644,7943,88,1832,295,13606,100846759,49435461,42152840,3639,665376,888,50416124
27530989,1.284000,626863,376098,143746,1927,86303,4159,309084,109451,45639,18283,312,4565,813,41756,29576,12504,4119,27,829,90,2317,16501407,7901156,6729477,900,107683,455,8243540
27632962,2.684000,1399292,356191,137233,1785,80410,3801,695440,583517,62862,25322,394,6655,1277,282462,28016,10574,3521,25,705,92,4891,91149159,9262893,7765384,683688,491207,1202,45565295
27735096,2.464000,1429003,376486,142364,1581,90369,3259,709478,407649,44337,17869,237,4726,858,189082,35024,12504,4120,24,829,90,3589,101233042,10215531,8571112,754977,540899,850,50608630
27837277,2.488000,1395676,368596,139591,1597,87797,3282,693195,492037,53686,21703,381,5484,1069,231849,33207,11624,3819,24,702,89,3511,101288023,10264013,8609712,758387,543709,897,50636203
27939269,2.524000,1358252,377236,143463,1638,89133,3280,674437,432496,47076,18663,267,4864,868,201979,226552,27370,10612,178,2617,528,101470,101134796,10665047,8926318,752338,565733,852,50559234
28040885,2.200000,654773,365702,139214,1596,86185,3292,323045,158171,55294,22101,310,5749,1045,67067,30855,12504,4121,27,829,93,2581,77606070,40270251,32185477,3280,2017397,1175,38793966
28142450,2.184000,735393,391649,149474,2129,88526,4726,363045,150348,56305,22886,455,5592,1125,61975,30911,12504,4121,25,829,91,2543,53296484,27927586,22308357,2705,1400819,1770,26640120
28244020,2.316000,624828,374294,143719,1844,85715,3868,307997,97700,37183,14517,247,3666,700,36732,32007,12505,4122,27,829,91,2666,64955659,38502663,27561118,3077,2731173,1724,32470359
28345508,2.220000,555795,365240,140333,1592,84236,3478,273528,149017,59810,23858,364,6293,1204,61472,29819,12504,4120,25,829,91,2267,62277579,38582248,25694859,3123,3217092,1775,31131721
28446976,1.264000,570460,378820,147630,1999,83281,3959,281006,168613,76221,31159,481,8234,1627,74876,45628,19608,7304,108,1701,316,13675,59244146,37853535,25211035,2834,3156198,1524,29612345
28548610,1.264000,569593,353653,135825,1716,80558,3530,280590,171526,67939,27775,498,7189,1453,76464,25017,10635,3522,30,706,90,3346,62938347,52296824,26136907,3579,6532971,2697,31459829
28650160,2.352000,614244,365584,139088,1755,85009,3655,302797,93672,40856,16168,269,4081,734,33755,30698,12528,4124,25,835,90,2636,65742521,54933391,27455805,3911,6862280,2677,32864185
28751859,1.860000,696302,354857,135199,1593,83518,3296,343817,167442,51247,20530,408,5153,1013,70221,32908,12504,4121,25,829,92,3616,60694011,30090932,16484730,5883,4119492,10954,30339941
28853515,1.792000,1166545,429352,165296,2223,91069,5422,578976,207617,43825,17603,313,4446,840,94277,110817,10587,3520,26,705,90,46228,68862586,9862155,7957582,15276,2039434,45754,34421716
28955248,1.840000,722028,350572,133646,1647,83237,3074,356524,169231,55489,22205,429,5685,1078,71956,54650,20827,7861,112,1765,343,16766,66012546,8226306,7321936,9004,1828362,21206,32997203
29056962,1.264000,929969,385318,147007,1975,88512,4201,460621,265251,54489,22134,421,5512,1053,119744,31177,12528,4126,26,841,90,3200,60828132,21578640,18325230,443936,1173581,3146,30404074
29158571,1.272000,2586902,651669,253527,3416,118097,9848,1289140,485014,86228,35611,666,9180,1810,233181,48797,10572,3519,25,710,89,15288,60866970,23004950,18655026,452203,1309152,30992,30423998
29260244,2.484000,798092,372762,142779,1638,83807,3928,394692,175174,49124,19781,408,5044,973,78142,27898,10591,3519,25,709,92,4799,41702535,29006070,18595102,16109,3216354,1202,20841674
29361920,2.444000,948545,349551,133503,1690,81269,3485,469959,348422,60260,24512,466,6058,1221,163480,26936,11420,3821,24,702,86,2895,100976861,70474992,45195705,37006,7815594,897,50481092
29463537,1.264000,840244,349277,133802,1719,80860,3245,415953,196101,38396,14957,269,3938,746,87044,97810,23064,8692,96,2109,354,38371,74930105,52283825,33525877,26982,5798075,886,37457919
29565223,2.840000,1039505,370515,143671,1902,82353,4012,515531,379663,68103,27793,433,7313,1393,180482,24520,10571,3521,25,706,91,3090,90580305,40851906,58858361,56634,202178,1233,45280883
29667072,2.008000,2814922,375669,143991,1958,85125,4030,1403225,2205681,109725,44210,988,11506,2605,1091839,2023501,50300,20203,521,4994,1143,1000361,83578347,54166709,34763005,133323,3858017,126914,41781634
29768664,1.288000,3664639,390731,147501,2257,88845,4445,1828053,5320303,1146448,434122,8487,131168,19236,2650275,7614761,2545075,915868,15840,285983,25169,3798176,20933674,14146531,5185727,38573,1334492,65133,10459458
29870124,1.264000,507199,346704,133100,1798,79851,3247,249269,93489,43248,17902,390,4453,1002,37966,44063,19118,7285,129,1726,389,13331,22244,9763,3218,43,669,94,2181
29971548,1.260000,476266,330375,126342,1548,77750,3039,233951,136205,61454,24966,594,6412,1342,58725,47351,21037,8029,166,1833,403,14405,23005,10575,3522,40,706,98,2236
